Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Day 8,Day 9,Day 10,Day 11,Day 12,Day 13,Day 14,Day 15,Day 16,Day 17,Day 18,Day 19,Day 20,Subiu?
"1,38E+30","1,38E+30","1,32E+30",1356999969482420.0,1359000015258780.0,"1,39E+30","1,41E+30",1418000030517570.0,1381999969482420.0,"1,41E+30","1,39E+30","1,40E+29","1,44E+30","1,43E+29","1,42E+30","1,46E+30","1,47E+30",1440999984741210.0,"1,40E+30","1,36E+30",Não
"1,38E+30","1,32E+30",1356999969482420.0,1359000015258780.0,"1,39E+30","1,41E+30",1418000030517570.0,1381999969482420.0,"1,41E+30","1,39E+30","1,40E+29","1,44E+30","1,43E+29","1,42E+30","1,46E+30","1,47E+30",1440999984741210.0,"1,40E+30","1,36E+30","1,35E+30",Não
"1,32E+30",1356999969482420.0,1359000015258780.0,"1,39E+30","1,41E+30",1418000030517570.0,1381999969482420.0,"1,41E+30","1,39E+30","1,40E+29","1,44E+30","1,43E+29","1,42E+30","1,46E+30","1,47E+30",1440999984741210.0,"1,40E+30","1,36E+30","1,35E+30",1393000030517570.0,Sim
1356999969482420.0,1359000015258780.0,"1,39E+30","1,41E+30",1418000030517570.0,1381999969482420.0,"1,41E+30","1,39E+30","1,40E+29","1,44E+30","1,43E+29","1,42E+30","1,46E+30","1,47E+30",1440999984741210.0,"1,40E+30","1,36E+30","1,35E+30",1393000030517570.0,"1,31E+30",Não
1359000015258780.0,"1,39E+30","1,41E+30",1418000030517570.0,1381999969482420.0,"1,41E+30","1,39E+30","1,40E+29","1,44E+30","1,43E+29","1,42E+30","1,46E+30","1,47E+30",1440999984741210.0,"1,40E+30","1,36E+30","1,35E+30",1393000030517570.0,"1,31E+30",1384000015258780.0,Sim
"1,39E+30","1,41E+30",1418000030517570.0,1381999969482420.0,"1,41E+30","1,39E+30","1,40E+29","1,44E+30","1,43E+29","1,42E+30","1,46E+30","1,47E+30",1440999984741210.0,"1,40E+30","1,36E+30","1,35E+30",1393000030517570.0,"1,31E+30",1384000015258780.0,"1,39E+30",Não
"1,41E+30",1418000030517570.0,1381999969482420.0,"1,41E+30","1,39E+30","1,40E+29","1,44E+30","1,43E+29","1,42E+30","1,46E+30","1,47E+30",1440999984741210.0,"1,40E+30","1,36E+30","1,35E+30",1393000030517570.0,"1,31E+30",1384000015258780.0,"1,39E+30","1,39E+30",Não
1418000030517570.0,1381999969482420.0,"1,41E+30","1,39E+30","1,40E+29","1,44E+30","1,43E+29","1,42E+30","1,46E+30","1,47E+30",1440999984741210.0,"1,40E+30","1,36E+30","1,35E+30",1393000030517570.0,"1,31E+30",1384000015258780.0,"1,39E+30","1,39E+30",13.75,Sim
1381999969482420.0,"1,41E+30","1,39E+30","1,40E+29","1,44E+30","1,43E+29","1,42E+30","1,46E+30","1,47E+30",1440999984741210.0,"1,40E+30","1,36E+30","1,35E+30",1393000030517570.0,"1,31E+30",1384000015258780.0,"1,39E+30","1,39E+30",13.75,"1,46E+30",Não
"1,41E+30","1,39E+30","1,40E+29","1,44E+30","1,43E+29","1,42E+30","1,46E+30","1,47E+30",1440999984741210.0,"1,40E+30","1,36E+30","1,35E+30",1393000030517570.0,"1,31E+30",1384000015258780.0,"1,39E+30","1,39E+30",13.75,"1,46E+30","1,44E+30",Não
"1,39E+30","1,40E+29","1,44E+30","1,43E+29","1,42E+30","1,46E+30","1,47E+30",1440999984741210.0,"1,40E+30","1,36E+30","1,35E+30",1393000030517570.0,"1,31E+30",1384000015258780.0,"1,39E+30","1,39E+30",13.75,"1,46E+30","1,44E+30",145600004196167.0,Sim
"1,40E+29","1,44E+30","1,43E+29","1,42E+30","1,46E+30","1,47E+30",1440999984741210.0,"1,40E+30","1,36E+30","1,35E+30",1393000030517570.0,"1,31E+30",1384000015258780.0,"1,39E+30","1,39E+30",13.75,"1,46E+30","1,44E+30",145600004196167.0,"1,44E+30",Sim
"1,44E+30","1,43E+29","1,42E+30","1,46E+30","1,47E+30",1440999984741210.0,"1,40E+30","1,36E+30","1,35E+30",1393000030517570.0,"1,31E+30",1384000015258780.0,"1,39E+30","1,39E+30",13.75,"1,46E+30","1,44E+30",145600004196167.0,"1,44E+30","1,45E+30",Não
"1,43E+29","1,42E+30","1,46E+30","1,47E+30",1440999984741210.0,"1,40E+30","1,36E+30","1,35E+30",1393000030517570.0,"1,31E+30",1384000015258780.0,"1,39E+30","1,39E+30",13.75,"1,46E+30","1,44E+30",145600004196167.0,"1,44E+30","1,45E+30","1,45E+30",Não
"1,42E+30","1,46E+30","1,47E+30",1440999984741210.0,"1,40E+30","1,36E+30","1,35E+30",1393000030517570.0,"1,31E+30",1384000015258780.0,"1,39E+30","1,39E+30",13.75,"1,46E+30","1,44E+30",145600004196167.0,"1,44E+30","1,45E+30","1,45E+30","1,42E+30",Não
"1,46E+30","1,47E+30",1440999984741210.0,"1,40E+30","1,36E+30","1,35E+30",1393000030517570.0,"1,31E+30",1384000015258780.0,"1,39E+30","1,39E+30",13.75,"1,46E+30","1,44E+30",145600004196167.0,"1,44E+30","1,45E+30","1,45E+30","1,42E+30","1,42E+30",Sim
"1,47E+30",1440999984741210.0,"1,40E+30","1,36E+30","1,35E+30",1393000030517570.0,"1,31E+30",1384000015258780.0,"1,39E+30","1,39E+30",13.75,"1,46E+30","1,44E+30",145600004196167.0,"1,44E+30","1,45E+30","1,45E+30","1,42E+30","1,42E+30","1,57E+30",Sim
1440999984741210.0,"1,40E+30","1,36E+30","1,35E+30",1393000030517570.0,"1,31E+30",1384000015258780.0,"1,39E+30","1,39E+30",13.75,"1,46E+30","1,44E+30",145600004196167.0,"1,44E+30","1,45E+30","1,45E+30","1,42E+30","1,42E+30","1,57E+30","1,58E+30",Sim
"1,40E+30","1,36E+30","1,35E+30",1393000030517570.0,"1,31E+30",1384000015258780.0,"1,39E+30","1,39E+30",13.75,"1,46E+30","1,44E+30",145600004196167.0,"1,44E+30","1,45E+30","1,45E+30","1,42E+30","1,42E+30","1,57E+30","1,58E+30","1,60E+30",Não
"1,36E+30","1,35E+30",1393000030517570.0,"1,31E+30",1384000015258780.0,"1,39E+30","1,39E+30",13.75,"1,46E+30","1,44E+30",145600004196167.0,"1,44E+30","1,45E+30","1,45E+30","1,42E+30","1,42E+30","1,57E+30","1,58E+30","1,60E+30","1,59E+30",Sim
"1,35E+30",1393000030517570.0,"1,31E+30",1384000015258780.0,"1,39E+30","1,39E+30",13.75,"1,46E+30","1,44E+30",145600004196167.0,"1,44E+30","1,45E+30","1,45E+30","1,42E+30","1,42E+30","1,57E+30","1,58E+30","1,60E+30","1,59E+30","1,60E+30",Não
1393000030517570.0,"1,31E+30",1384000015258780.0,"1,39E+30","1,39E+30",13.75,"1,46E+30","1,44E+30",145600004196167.0,"1,44E+30","1,45E+30","1,45E+30","1,42E+30","1,42E+30","1,57E+30","1,58E+30","1,60E+30","1,59E+30","1,60E+30",1593000030517570.0,Sim
"1,31E+30",1384000015258780.0,"1,39E+30","1,39E+30",13.75,"1,46E+30","1,44E+30",145600004196167.0,"1,44E+30","1,45E+30","1,45E+30","1,42E+30","1,42E+30","1,57E+30","1,58E+30","1,60E+30","1,59E+30","1,60E+30",1593000030517570.0,"1,60E+30",Não
1384000015258780.0,"1,39E+30","1,39E+30",13.75,"1,46E+30","1,44E+30",145600004196167.0,"1,44E+30","1,45E+30","1,45E+30","1,42E+30","1,42E+30","1,57E+30","1,58E+30","1,60E+30","1,59E+30","1,60E+30",1593000030517570.0,"1,60E+30",161200008392334.0,Sim
"1,39E+30","1,39E+30",13.75,"1,46E+30","1,44E+30",145600004196167.0,"1,44E+30","1,45E+30","1,45E+30","1,42E+30","1,42E+30","1,57E+30","1,58E+30","1,60E+30","1,59E+30","1,60E+30",1593000030517570.0,"1,60E+30",161200008392334.0,"1,67E+30",Não
"1,39E+30",13.75,"1,46E+30","1,44E+30",145600004196167.0,"1,44E+30","1,45E+30","1,45E+30","1,42E+30","1,42E+30","1,57E+30","1,58E+30","1,60E+30","1,59E+30","1,60E+30",1593000030517570.0,"1,60E+30",161200008392334.0,"1,67E+30","1,66E+30",Sim
13.75,"1,46E+30","1,44E+30",145600004196167.0,"1,44E+30","1,45E+30","1,45E+30","1,42E+30","1,42E+30","1,57E+30","1,58E+30","1,60E+30","1,59E+30","1,60E+30",1593000030517570.0,"1,60E+30",161200008392334.0,"1,67E+30","1,66E+30","1,68E+29",Não
"1,46E+30","1,44E+30",145600004196167.0,"1,44E+30","1,45E+30","1,45E+30","1,42E+30","1,42E+30","1,57E+30","1,58E+30","1,60E+30","1,59E+30","1,60E+30",1593000030517570.0,"1,60E+30",161200008392334.0,"1,67E+30","1,66E+30","1,68E+29","1,66E+30",Sim
"1,44E+30",145600004196167.0,"1,44E+30","1,45E+30","1,45E+30","1,42E+30","1,42E+30","1,57E+30","1,58E+30","1,60E+30","1,59E+30","1,60E+30",1593000030517570.0,"1,60E+30",161200008392334.0,"1,67E+30","1,66E+30","1,68E+29","1,66E+30","1,67E+30",Não
145600004196167.0,"1,44E+30","1,45E+30","1,45E+30","1,42E+30","1,42E+30","1,57E+30","1,58E+30","1,60E+30","1,59E+30","1,60E+30",1593000030517570.0,"1,60E+30",161200008392334.0,"1,67E+30","1,66E+30","1,68E+29","1,66E+30","1,67E+30","1,67E+30",Sim
"1,44E+30","1,45E+30","1,45E+30","1,42E+30","1,42E+30","1,57E+30","1,58E+30","1,60E+30","1,59E+30","1,60E+30",1593000030517570.0,"1,60E+30",161200008392334.0,"1,67E+30","1,66E+30","1,68E+29","1,66E+30","1,67E+30","1,67E+30","1,74E+30",Não
"1,45E+30","1,45E+30","1,42E+30","1,42E+30","1,57E+30","1,58E+30","1,60E+30","1,59E+30","1,60E+30",1593000030517570.0,"1,60E+30",161200008392334.0,"1,67E+30","1,66E+30","1,68E+29","1,66E+30","1,67E+30","1,67E+30","1,74E+30",173700008392334.0,Sim
"1,45E+30","1,42E+30","1,42E+30","1,57E+30","1,58E+30","1,60E+30","1,59E+30","1,60E+30",1593000030517570.0,"1,60E+30",161200008392334.0,"1,67E+30","1,66E+30","1,68E+29","1,66E+30","1,67E+30","1,67E+30","1,74E+30",173700008392334.0,"1,75E+30",Não
"1,42E+30","1,42E+30","1,57E+30","1,58E+30","1,60E+30","1,59E+30","1,60E+30",1593000030517570.0,"1,60E+30",161200008392334.0,"1,67E+30","1,66E+30","1,68E+29","1,66E+30","1,67E+30","1,67E+30","1,74E+30",173700008392334.0,"1,75E+30",17.75,Sim
"1,42E+30","1,57E+30","1,58E+30","1,60E+30","1,59E+30","1,60E+30",1593000030517570.0,"1,60E+30",161200008392334.0,"1,67E+30","1,66E+30","1,68E+29","1,66E+30","1,67E+30","1,67E+30","1,74E+30",173700008392334.0,"1,75E+30",17.75,1765999984741210.0,Sim
"1,57E+30","1,58E+30","1,60E+30","1,59E+30","1,60E+30",1593000030517570.0,"1,60E+30",161200008392334.0,"1,67E+30","1,66E+30","1,68E+29","1,66E+30","1,67E+30","1,67E+30","1,74E+30",173700008392334.0,"1,75E+30",17.75,1765999984741210.0,"1,80E+30",Sim
"1,58E+30","1,60E+30","1,59E+30","1,60E+30",1593000030517570.0,"1,60E+30",161200008392334.0,"1,67E+30","1,66E+30","1,68E+29","1,66E+30","1,67E+30","1,67E+30","1,74E+30",173700008392334.0,"1,75E+30",17.75,1765999984741210.0,"1,80E+30","1,80E+30",Não
"1,60E+30","1,59E+30","1,60E+30",1593000030517570.0,"1,60E+30",161200008392334.0,"1,67E+30","1,66E+30","1,68E+29","1,66E+30","1,67E+30","1,67E+30","1,74E+30",173700008392334.0,"1,75E+30",17.75,1765999984741210.0,"1,80E+30","1,80E+30","1,80E+30",Não
"1,59E+30","1,60E+30",1593000030517570.0,"1,60E+30",161200008392334.0,"1,67E+30","1,66E+30","1,68E+29","1,66E+30","1,67E+30","1,67E+30","1,74E+30",173700008392334.0,"1,75E+30",17.75,1765999984741210.0,"1,80E+30","1,80E+30","1,80E+30",1811000061035150.0,Não
"1,60E+30",1593000030517570.0,"1,60E+30",161200008392334.0,"1,67E+30","1,66E+30","1,68E+29","1,66E+30","1,67E+30","1,67E+30","1,74E+30",173700008392334.0,"1,75E+30",17.75,1765999984741210.0,"1,80E+30","1,80E+30","1,80E+30",1811000061035150.0,20.0,Sim
1593000030517570.0,"1,60E+30",161200008392334.0,"1,67E+30","1,66E+30","1,68E+29","1,66E+30","1,67E+30","1,67E+30","1,74E+30",173700008392334.0,"1,75E+30",17.75,1765999984741210.0,"1,80E+30","1,80E+30","1,80E+30",1811000061035150.0,20.0,"2,01E+30",Não
"1,60E+30",161200008392334.0,"1,67E+30","1,66E+30","1,68E+29","1,66E+30","1,67E+30","1,67E+30","1,74E+30",173700008392334.0,"1,75E+30",17.75,1765999984741210.0,"1,80E+30","1,80E+30","1,80E+30",1811000061035150.0,20.0,"2,01E+30","2,00E+30",Não
161200008392334.0,"1,67E+30","1,66E+30","1,68E+29","1,66E+30","1,67E+30","1,67E+30","1,74E+30",173700008392334.0,"1,75E+30",17.75,1765999984741210.0,"1,80E+30","1,80E+30","1,80E+30",1811000061035150.0,20.0,"2,01E+30","2,00E+30",2032999992370600.0,Sim
"1,67E+30","1,66E+30","1,68E+29","1,66E+30","1,67E+30","1,67E+30","1,74E+30",173700008392334.0,"1,75E+30",17.75,1765999984741210.0,"1,80E+30","1,80E+30","1,80E+30",1811000061035150.0,20.0,"2,01E+30","2,00E+30",2032999992370600.0,"2,02E+30",Não
"1,66E+30","1,68E+29","1,66E+30","1,67E+30","1,67E+30","1,74E+30",173700008392334.0,"1,75E+30",17.75,1765999984741210.0,"1,80E+30","1,80E+30","1,80E+30",1811000061035150.0,20.0,"2,01E+30","2,00E+30",2032999992370600.0,"2,02E+30",1982999992370600.0,Não
"1,68E+29","1,66E+30","1,67E+30","1,67E+30","1,74E+30",173700008392334.0,"1,75E+30",17.75,1765999984741210.0,"1,80E+30","1,80E+30","1,80E+30",1811000061035150.0,20.0,"2,01E+30","2,00E+30",2032999992370600.0,"2,02E+30",1982999992370600.0,1843000030517570.0,Sim
"1,66E+30","1,67E+30","1,67E+30","1,74E+30",173700008392334.0,"1,75E+30",17.75,1765999984741210.0,"1,80E+30","1,80E+30","1,80E+30",1811000061035150.0,20.0,"2,01E+30","2,00E+30",2032999992370600.0,"2,02E+30",1982999992370600.0,1843000030517570.0,"1,92E+30",Não
"1,67E+30","1,67E+30","1,74E+30",173700008392334.0,"1,75E+30",17.75,1765999984741210.0,"1,80E+30","1,80E+30","1,80E+30",1811000061035150.0,20.0,"2,01E+30","2,00E+30",2032999992370600.0,"2,02E+30",1982999992370600.0,1843000030517570.0,"1,92E+30","1,84E+30",Sim
"1,67E+30","1,74E+30",173700008392334.0,"1,75E+30",17.75,1765999984741210.0,"1,80E+30","1,80E+30","1,80E+30",1811000061035150.0,20.0,"2,01E+30","2,00E+30",2032999992370600.0,"2,02E+30",1982999992370600.0,1843000030517570.0,"1,92E+30","1,84E+30","1,91E+30",Não
"1,74E+30",173700008392334.0,"1,75E+30",17.75,1765999984741210.0,"1,80E+30","1,80E+30","1,80E+30",1811000061035150.0,20.0,"2,01E+30","2,00E+30",2032999992370600.0,"2,02E+30",1982999992370600.0,1843000030517570.0,"1,92E+30","1,84E+30","1,91E+30",1957999992370600.0,Sim
173700008392334.0,"1,75E+30",17.75,1765999984741210.0,"1,80E+30","1,80E+30","1,80E+30",1811000061035150.0,20.0,"2,01E+30","2,00E+30",2032999992370600.0,"2,02E+30",1982999992370600.0,1843000030517570.0,"1,92E+30","1,84E+30","1,91E+30",1957999992370600.0,1990999984741210.0,Sim
"1,75E+30",17.75,1765999984741210.0,"1,80E+30","1,80E+30","1,80E+30",1811000061035150.0,20.0,"2,01E+30","2,00E+30",2032999992370600.0,"2,02E+30",1982999992370600.0,1843000030517570.0,"1,92E+30","1,84E+30","1,91E+30",1957999992370600.0,1990999984741210.0,2036000061035150.0,Sim
17.75,1765999984741210.0,"1,80E+30","1,80E+30","1,80E+30",1811000061035150.0,20.0,"2,01E+30","2,00E+30",2032999992370600.0,"2,02E+30",1982999992370600.0,1843000030517570.0,"1,92E+30","1,84E+30","1,91E+30",1957999992370600.0,1990999984741210.0,2036000061035150.0,"1,97E+30",Não
1765999984741210.0,"1,80E+30","1,80E+30","1,80E+30",1811000061035150.0,20.0,"2,01E+30","2,00E+30",2032999992370600.0,"2,02E+30",1982999992370600.0,1843000030517570.0,"1,92E+30","1,84E+30","1,91E+30",1957999992370600.0,1990999984741210.0,2036000061035150.0,"1,97E+30",1961000061035150.0,Sim
"1,80E+30","1,80E+30","1,80E+30",1811000061035150.0,20.0,"2,01E+30","2,00E+30",2032999992370600.0,"2,02E+30",1982999992370600.0,1843000030517570.0,"1,92E+30","1,84E+30","1,91E+30",1957999992370600.0,1990999984741210.0,2036000061035150.0,"1,97E+30",1961000061035150.0,"1,97E+30",Não
"1,80E+30","1,80E+30",1811000061035150.0,20.0,"2,01E+30","2,00E+30",2032999992370600.0,"2,02E+30",1982999992370600.0,1843000030517570.0,"1,92E+30","1,84E+30","1,91E+30",1957999992370600.0,1990999984741210.0,2036000061035150.0,"1,97E+30",1961000061035150.0,"1,97E+30","1,93E+30",Sim
"1,80E+30",1811000061035150.0,20.0,"2,01E+30","2,00E+30",2032999992370600.0,"2,02E+30",1982999992370600.0,1843000030517570.0,"1,92E+30","1,84E+30","1,91E+30",1957999992370600.0,1990999984741210.0,2036000061035150.0,"1,97E+30",1961000061035150.0,"1,97E+30","1,93E+30","2,00E+30",Não
1811000061035150.0,20.0,"2,01E+30","2,00E+30",2032999992370600.0,"2,02E+30",1982999992370600.0,1843000030517570.0,"1,92E+30","1,84E+30","1,91E+30",1957999992370600.0,1990999984741210.0,2036000061035150.0,"1,97E+30",1961000061035150.0,"1,97E+30","1,93E+30","2,00E+30",211299991607666.0,Sim
20.0,"2,01E+30","2,00E+30",2032999992370600.0,"2,02E+30",1982999992370600.0,1843000030517570.0,"1,92E+30","1,84E+30","1,91E+30",1957999992370600.0,1990999984741210.0,2036000061035150.0,"1,97E+30",1961000061035150.0,"1,97E+30","1,93E+30","2,00E+30",211299991607666.0,2136000061035150.0,Sim
"2,01E+30","2,00E+30",2032999992370600.0,"2,02E+30",1982999992370600.0,1843000030517570.0,"1,92E+30","1,84E+30","1,91E+30",1957999992370600.0,1990999984741210.0,2036000061035150.0,"1,97E+30",1961000061035150.0,"1,97E+30","1,93E+30","2,00E+30",211299991607666.0,2136000061035150.0,2138999938964840.0,Sim
"2,00E+30",2032999992370600.0,"2,02E+30",1982999992370600.0,1843000030517570.0,"1,92E+30","1,84E+30","1,91E+30",1957999992370600.0,1990999984741210.0,2036000061035150.0,"1,97E+30",1961000061035150.0,"1,97E+30","1,93E+30","2,00E+30",211299991607666.0,2136000061035150.0,2138999938964840.0,"2,15E+30",Não
2032999992370600.0,"2,02E+30",1982999992370600.0,1843000030517570.0,"1,92E+30","1,84E+30","1,91E+30",1957999992370600.0,1990999984741210.0,2036000061035150.0,"1,97E+30",1961000061035150.0,"1,97E+30","1,93E+30","2,00E+30",211299991607666.0,2136000061035150.0,2138999938964840.0,"2,15E+30",2115999984741210.0,Sim
"2,02E+30",1982999992370600.0,1843000030517570.0,"1,92E+30","1,84E+30","1,91E+30",1957999992370600.0,1990999984741210.0,2036000061035150.0,"1,97E+30",1961000061035150.0,"1,97E+30","1,93E+30","2,00E+30",211299991607666.0,2136000061035150.0,2138999938964840.0,"2,15E+30",2115999984741210.0,2118000030517570.0,Não
1982999992370600.0,1843000030517570.0,"1,92E+30","1,84E+30","1,91E+30",1957999992370600.0,1990999984741210.0,2036000061035150.0,"1,97E+30",1961000061035150.0,"1,97E+30","1,93E+30","2,00E+30",211299991607666.0,2136000061035150.0,2138999938964840.0,"2,15E+30",2115999984741210.0,2118000030517570.0,2043000030517570.0,Sim
1843000030517570.0,"1,92E+30","1,84E+30","1,91E+30",1957999992370600.0,1990999984741210.0,2036000061035150.0,"1,97E+30",1961000061035150.0,"1,97E+30","1,93E+30","2,00E+30",211299991607666.0,2136000061035150.0,2138999938964840.0,"2,15E+30",2115999984741210.0,2118000030517570.0,2043000030517570.0,2061000061035150.0,Sim
"1,92E+30","1,84E+30","1,91E+30",1957999992370600.0,1990999984741210.0,2036000061035150.0,"1,97E+30",1961000061035150.0,"1,97E+30","1,93E+30","2,00E+30",211299991607666.0,2136000061035150.0,2138999938964840.0,"2,15E+30",2115999984741210.0,2118000030517570.0,2043000030517570.0,2061000061035150.0,2088999938964840.0,Sim
"1,84E+30","1,91E+30",1957999992370600.0,1990999984741210.0,2036000061035150.0,"1,97E+30",1961000061035150.0,"1,97E+30","1,93E+30","2,00E+30",211299991607666.0,2136000061035150.0,2138999938964840.0,"2,15E+30",2115999984741210.0,2118000030517570.0,2043000030517570.0,2061000061035150.0,2088999938964840.0,"2,00E+30",Sim
"1,91E+30",1957999992370600.0,1990999984741210.0,2036000061035150.0,"1,97E+30",1961000061035150.0,"1,97E+30","1,93E+30","2,00E+30",211299991607666.0,2136000061035150.0,2138999938964840.0,"2,15E+30",2115999984741210.0,2118000030517570.0,2043000030517570.0,2061000061035150.0,2088999938964840.0,"2,00E+30","2,03E+30",Não
1957999992370600.0,1990999984741210.0,2036000061035150.0,"1,97E+30",1961000061035150.0,"1,97E+30","1,93E+30","2,00E+30",211299991607666.0,2136000061035150.0,2138999938964840.0,"2,15E+30",2115999984741210.0,2118000030517570.0,2043000030517570.0,2061000061035150.0,2088999938964840.0,"2,00E+30","2,03E+30",20.0,Sim
1990999984741210.0,2036000061035150.0,"1,97E+30",1961000061035150.0,"1,97E+30","1,93E+30","2,00E+30",211299991607666.0,2136000061035150.0,2138999938964840.0,"2,15E+30",2115999984741210.0,2118000030517570.0,2043000030517570.0,2061000061035150.0,2088999938964840.0,"2,00E+30","2,03E+30",20.0,"2,00E+30",Não
2036000061035150.0,"1,97E+30",1961000061035150.0,"1,97E+30","1,93E+30","2,00E+30",211299991607666.0,2136000061035150.0,2138999938964840.0,"2,15E+30",2115999984741210.0,2118000030517570.0,2043000030517570.0,2061000061035150.0,2088999938964840.0,"2,00E+30","2,03E+30",20.0,"2,00E+30","1,87E+30",Não
"1,97E+30",1961000061035150.0,"1,97E+30","1,93E+30","2,00E+30",211299991607666.0,2136000061035150.0,2138999938964840.0,"2,15E+30",2115999984741210.0,2118000030517570.0,2043000030517570.0,2061000061035150.0,2088999938964840.0,"2,00E+30","2,03E+30",20.0,"2,00E+30","1,87E+30",183700008392334.0,Sim
1961000061035150.0,"1,97E+30","1,93E+30","2,00E+30",211299991607666.0,2136000061035150.0,2138999938964840.0,"2,15E+30",2115999984741210.0,2118000030517570.0,2043000030517570.0,2061000061035150.0,2088999938964840.0,"2,00E+30","2,03E+30",20.0,"2,00E+30","1,87E+30",183700008392334.0,"1,83E+30",Sim
"1,97E+30","1,93E+30","2,00E+30",211299991607666.0,2136000061035150.0,2138999938964840.0,"2,15E+30",2115999984741210.0,2118000030517570.0,2043000030517570.0,2061000061035150.0,2088999938964840.0,"2,00E+30","2,03E+30",20.0,"2,00E+30","1,87E+30",183700008392334.0,"1,83E+30","1,85E+30",Sim
"1,93E+30","2,00E+30",211299991607666.0,2136000061035150.0,2138999938964840.0,"2,15E+30",2115999984741210.0,2118000030517570.0,2043000030517570.0,2061000061035150.0,2088999938964840.0,"2,00E+30","2,03E+30",20.0,"2,00E+30","1,87E+30",183700008392334.0,"1,83E+30","1,85E+30","1,89E+30",Não
"2,00E+30",211299991607666.0,2136000061035150.0,2138999938964840.0,"2,15E+30",2115999984741210.0,2118000030517570.0,2043000030517570.0,2061000061035150.0,2088999938964840.0,"2,00E+30","2,03E+30",20.0,"2,00E+30","1,87E+30",183700008392334.0,"1,83E+30","1,85E+30","1,89E+30",183700008392334.0,Sim
211299991607666.0,2136000061035150.0,2138999938964840.0,"2,15E+30",2115999984741210.0,2118000030517570.0,2043000030517570.0,2061000061035150.0,2088999938964840.0,"2,00E+30","2,03E+30",20.0,"2,00E+30","1,87E+30",183700008392334.0,"1,83E+30","1,85E+30","1,89E+30",183700008392334.0,"1,85E+30",Sim
2136000061035150.0,2138999938964840.0,"2,15E+30",2115999984741210.0,2118000030517570.0,2043000030517570.0,2061000061035150.0,2088999938964840.0,"2,00E+30","2,03E+30",20.0,"2,00E+30","1,87E+30",183700008392334.0,"1,83E+30","1,85E+30","1,89E+30",183700008392334.0,"1,85E+30","1,94E+30",Sim
2138999938964840.0,"2,15E+30",2115999984741210.0,2118000030517570.0,2043000030517570.0,2061000061035150.0,2088999938964840.0,"2,00E+30","2,03E+30",20.0,"2,00E+30","1,87E+30",183700008392334.0,"1,83E+30","1,85E+30","1,89E+30",183700008392334.0,"1,85E+30","1,94E+30","1,98E+30",Não
"2,15E+30",2115999984741210.0,2118000030517570.0,2043000030517570.0,2061000061035150.0,2088999938964840.0,"2,00E+30","2,03E+30",20.0,"2,00E+30","1,87E+30",183700008392334.0,"1,83E+30","1,85E+30","1,89E+30",183700008392334.0,"1,85E+30","1,94E+30","1,98E+30",1911000061035150.0,Não
2115999984741210.0,2118000030517570.0,2043000030517570.0,2061000061035150.0,2088999938964840.0,"2,00E+30","2,03E+30",20.0,"2,00E+30","1,87E+30",183700008392334.0,"1,83E+30","1,85E+30","1,89E+30",183700008392334.0,"1,85E+30","1,94E+30","1,98E+30",1911000061035150.0,1907999992370600.0,Sim
2118000030517570.0,2043000030517570.0,2061000061035150.0,2088999938964840.0,"2,00E+30","2,03E+30",20.0,"2,00E+30","1,87E+30",183700008392334.0,"1,83E+30","1,85E+30","1,89E+30",183700008392334.0,"1,85E+30","1,94E+30","1,98E+30",1911000061035150.0,1907999992370600.0,"1,87E+30",Não
2043000030517570.0,2061000061035150.0,2088999938964840.0,"2,00E+30","2,03E+30",20.0,"2,00E+30","1,87E+30",183700008392334.0,"1,83E+30","1,85E+30","1,89E+30",183700008392334.0,"1,85E+30","1,94E+30","1,98E+30",1911000061035150.0,1907999992370600.0,"1,87E+30",1859000015258780.0,Não
